PortfolioID,ClienteID,ValorID,FechaEjecucion,Volumen,Sentido,PrecioReferencia,CanonBolsa,ComisionInter
AE_3643_465,AE_3643,ES0122060314,2024-02-07,152,C,12.12,1.85,3.9
AE_3643_465,AE_3643,ES0122060314,2024-03-07,123,C,12.48,1.50,3.18
AE_3643_465,AE_3643,ES0122060314,2024-05-07,217,V,13.26,2.65,5.53
AE_3643_465,AE_3643,ES0122060314,2024-06-07,98,C,14.98,1.20,2.55
AE_3643_465,AE_3643,ES0122060314,2024-10-07,123,C,12.84,1.50,3.18
AE_3643_465,AE_3643,ES0122060314,2024-11-07,109,V,13.02,1.33,2.83
AE_3643_965,AE_3643,ES0122060314,2021-01-15,348,V,9.70,4.25,8.8
AE_3643_965,AE_3643,ES0122060314,2021-04-07,107,C,10.14,1.31,2.78
AE_3643_965,AE_3643,ES0122060314,2021-04-15,247,V,10.62,3.01,6.28
AE_3643_965,AE_3643,ES0122060314,2021-05-07,100,V,11.02,1.22,2.6
AE_3643_965,AE_3643,ES0122060314,2021-07-07,171,V,9.48,2.09,4.38
AE_3643_965,AE_3643,ES0122060314,2022-03-07,103,C,9.58,1.26,2.68
AE_3643_965,AE_3643,ES0122060314,2022-06-07,55,V,11.22,0.67,1.48
AE_3643_965,AE_3643,ES0122060314,2022-09-07,71,V,9.04,0.87,1.88
AE_3643_965,AE_3643,ES0122060314,2023-03-07,136,V,9.30,1.66,3.5
AE_3643_965,AE_3643,ES0122060314,2023-12-07,78,V,12.92,0.95,2.05
AE_3643_965,AE_3643,ES0122060314,2024-02-07,104,C,12.12,1.27,2.7
AE_3643_965,AE_3643,ES0122060314,2024-05-07,111,C,13.26,1.35,2.88
AE_3643_965,AE_3643,ES0122060314,2024-07-15,204,V,13.76,2.49,5.2
AE_3643_965,AE_3643,ES0122060314,2024-08-07,90,V,12.14,1.10,2.35
AE_3643_965,AE_3643,ES0122060314,2024-11-07,56,C,13.02,0.68,1.5
AE_4237_262,AE_4237,ES0122060314,2022-01-07,127,C,11.14,1.55,3.28
AE_4237_262,AE_4237,ES0122060314,2022-04-07,194,V,10.74,2.37,4.95
AE_4237_262,AE_4237,ES0122060314,2022-12-07,139,V,8.66,1.70,3.58
AE_4237_262,AE_4237,ES0122060314,2023-03-07,48,V,9.30,0.59,1.3
AE_4237_262,AE_4237,ES0122060314,2023-08-07,140,V,11.94,1.71,3.6
AE_4237_262,AE_4237,ES0122060314,2024-02-07,142,V,12.12,1.73,3.65
AE_4237_262,AE_4237,ES0122060314,2024-11-07,89,C,13.02,1.09,2.33
AE_4237_719,AE_4237,ES0122060314,2021-01-07,110,V,8.82,1.34,2.85
AE_4237_719,AE_4237,ES0122060314,2021-01-15,310,V,9.70,3.78,7.85
AE_4237_719,AE_4237,ES0122060314,2021-04-07,141,C,10.14,1.72,3.63
AE_4237_719,AE_4237,ES0122060314,2021-06-07,62,V,10.56,0.76,1.65
AE_4237_719,AE_4237,ES0122060314,2022-01-07,149,C,11.14,1.82,3.83
AE_4237_719,AE_4237,ES0122060314,2023-07-07,98,V,11.70,1.20,2.55
AE_4237_719,AE_4237,ES0122060314,2023-11-07,62,C,11.94,0.76,1.65
AE_4237_719,AE_4237,ES0122060314,2024-02-07,112,C,12.12,1.37,2.9
AE_4237_719,AE_4237,ES0122060314,2024-10-15,326,V,12.46,3.98,8.25
AE_1039_681,AE_1039,ES0164180012,2021-01-07,81,V,14.82,0.99,2.13
AE_1039_681,AE_1039,ES0164180012,2021-09-07,136,C,16.42,1.66,3.5
AE_1039_681,AE_1039,ES0164180012,2021-10-07,125,V,17.46,1.53,3.23
AE_1039_681,AE_1039,ES0164180012,2022-01-07,156,V,13.18,1.90,4
AE_1039_681,AE_1039,ES0164180012,2022-04-07,180,V,12.50,2.20,4.6
AE_1039_681,AE_1039,ES0164180012,2022-09-07,49,V,11.76,0.60,1.33
AE_1039_681,AE_1039,ES0164180012,2022-11-07,79,V,10.62,0.96,2.08
AE_1039_681,AE_1039,ES0164180012,2023-02-07,60,C,12.16,0.73,1.6
AE_1039_681,AE_1039,ES0164180012,2023-07-07,47,V,11.54,0.57,1.28
AE_1039_681,AE_1039,ES0164180012,2024-05-07,150,C,11.90,1.83,3.85
AE_1039_681,AE_1039,ES0164180012,2024-11-07,83,C,12.25,1.01,2.18
AE_2208_717,AE_2208,ES0164180012,2021-04-15,217,C,15.12,2.65,5.53
AE_2208_717,AE_2208,ES0164180012,2021-05-07,85,C,14.90,1.04,2.23
AE_2208_717,AE_2208,ES0164180012,2021-10-15,181,V,12.72,2.21,4.63
AE_2208_717,AE_2208,ES0164180012,2022-01-07,133,V,13.18,1.62,3.43
AE_2208_717,AE_2208,ES0164180012,2022-02-07,96,V,12.50,1.17,2.5
AE_2208_717,AE_2208,ES0164180012,2023-01-03,285,V,11.50,3.48,7.23
AE_2208_717,AE_2208,ES0164180012,2024-01-15,179,C,11.30,2.18,4.58
AE_2208_717,AE_2208,ES0164180012,2024-04-15,238,C,11.90,2.90,6.05
AE_2208_717,AE_2208,ES0164180012,2024-05-07,37,C,11.90,0.45,1.03
AE_2208_717,AE_2208,ES0164180012,2024-10-07,114,C,12.40,1.39,2.95
AE_7042_886,AE_7042,ES0164180012,2021-01-07,248,V,14.82,3.03,6.3
AE_7042_886,AE_7042,ES0164180012,2021-04-07,201,V,15.52,2.45,5.13
AE_7042_886,AE_7042,ES0164180012,2022-01-03,611,V,13.10,7.45,15.38
AE_7042_886,AE_7042,ES0164180012,2022-09-07,128,V,11.76,1.56,3.3
AE_7042_886,AE_7042,ES0164180012,2022-11-07,65,V,10.62,0.79,1.73
AE_7042_886,AE_7042,ES0164180012,2023-03-07,123,V,12.30,1.50,3.18
AE_7042_886,AE_7042,ES0164180012,2023-06-07,111,C,11.76,1.35,2.88
AE_7042_886,AE_7042,ES0164180012,2023-07-07,122,C,11.54,1.49,3.15
AE_7042_886,AE_7042,ES0164180012,2023-08-07,134,V,11.32,1.63,3.45
AE_7042_886,AE_7042,ES0164180012,2023-11-07,109,V,10.84,1.33,2.83
AE_7042_886,AE_7042,ES0164180012,2024-02-07,55,C,11.12,0.67,1.48
AE_7042_886,AE_7042,ES0164180012,2024-04-15,196,V,11.90,2.39,5
AE_7042_886,AE_7042,ES0164180012,2024-10-15,220,C,12.35,2.68,5.6
AE_1082_180,AE_1082,ES0164180012,2021-01-15,279,V,14.64,3.40,7.08
AE_1082_180,AE_1082,ES0164180012,2021-04-07,120,V,15.52,1.46,3.1
AE_1082_180,AE_1082,ES0164180012,2021-07-07,80,V,16.12,0.98,2.1
AE_1082_180,AE_1082,ES0164180012,2021-12-07,121,C,12.78,1.48,3.13
AE_1082_180,AE_1082,ES0164180012,2023-01-03,605,V,11.50,7.38,15.23
AE_1082_180,AE_1082,ES0164180012,2023-07-07,103,V,11.54,1.26,2.68
AE_1082_180,AE_1082,ES0164180012,2023-08-07,93,C,11.32,1.13,2.43
AE_1082_180,AE_1082,ES0164180012,2024-08-07,61,V,12.95,0.74,1.63
AE_6842_345,AE_6842,ES0164180012,2022-10-07,119,V,11.30,1.45,3.08
AE_6842_345,AE_6842,ES0164180012,2022-12-07,186,V,11.00,2.27,4.75
AE_6842_345,AE_6842,ES0164180012,2023-03-07,151,V,12.30,1.84,3.88
AE_6842_345,AE_6842,ES0164180012,2023-11-07,92,V,10.84,1.12,2.4
AE_6842_345,AE_6842,ES0164180012,2024-03-07,86,C,11.16,1.05,2.25
AE_6842_345,AE_6842,ES0164180012,2024-04-15,334,V,11.90,4.07,8.45
AE_6842_345,AE_6842,ES0164180012,2024-05-07,95,V,11.90,1.16,2.48
AE_6842_345,AE_6842,ES0164180012,2024-11-07,98,V,12.25,1.20,2.55
AE_1517_549,AE_1517,ES0164180012,2022-04-07,68,V,12.50,0.83,1.8
AE_1517_549,AE_1517,ES0164180012,2022-09-07,110,V,11.76,1.34,2.85
AE_1517_549,AE_1517,ES0164180012,2023-01-03,797,C,11.50,9.72,20.03
AE_1517_549,AE_1517,ES0164180012,2023-03-07,232,V,12.30,2.83,5.9
AE_1517_549,AE_1517,ES0164180012,2023-11-07,213,C,10.84,2.60,5.43
AE_1517_549,AE_1517,ES0164180012,2024-01-03,862,C,11.74,10.52,21.65
AE_1517_549,AE_1517,ES0164180012,2024-11-07,149,V,12.25,1.82,3.83
AE_4894_126,AE_4894,ES0164180012,2021-01-07,51,V,14.82,0.62,1.38
AE_4894_126,AE_4894,ES0164180012,2021-04-15,198,V,15.12,2.42,5.05
AE_4894_126,AE_4894,ES0164180012,2021-05-07,145,C,14.90,1.77,3.73
AE_4894_126,AE_4894,ES0164180012,2021-12-07,48,V,12.78,0.59,1.3
AE_4894_126,AE_4894,ES0164180012,2022-01-07,62,V,13.18,0.76,1.65
AE_4894_126,AE_4894,ES0164180012,2022-02-07,45,V,12.50,0.55,1.23
AE_4894_126,AE_4894,ES0164180012,2022-04-07,116,C,12.50,1.42,3
AE_4894_126,AE_4894,ES0164180012,2023-01-03,452,V,11.50,5.51,11.4
AE_4894_126,AE_4894,ES0164180012,2023-07-07,89,V,11.54,1.09,2.33
AE_4894_126,AE_4894,ES0164180012,2024-01-15,132,V,11.30,1.61,3.4
AE_4894_126,AE_4894,ES0164180012,2024-07-15,133,V,13.30,1.62,3.43
AE_4894_126,AE_4894,ES0164180012,2024-10-07,30,C,12.40,0.37,0.85
AE_3452_351,AE_3452,ES0164180012,2021-07-07,93,C,16.12,1.13,2.43
AE_3452_351,AE_3452,ES0164180012,2021-10-15,266,C,12.72,3.25,6.75
AE_3452_351,AE_3452,ES0164180012,2022-01-03,804,C,13.10,9.81,20.2
AE_3452_351,AE_3452,ES0164180012,2022-02-07,348,C,12.50,4.25,8.8
AE_3452_351,AE_3452,ES0164180012,2022-07-07,345,V,12.74,4.21,8.73
AE_3452_351,AE_3452,ES0164180012,2022-10-07,349,V,11.30,4.26,8.83
AE_3452_351,AE_3452,ES0164180012,2024-04-15,377,V,11.90,4.60,9.53
AE_3452_351,AE_3452,ES0164180012,2024-06-07,276,C,13.10,3.37,7
AE_3643_798,AE_3643,ES0164180012,2021-01-15,232,C,14.64,2.83,5.9
AE_3643_798,AE_3643,ES0164180012,2021-05-07,145,C,14.90,1.77,3.73
AE_3643_798,AE_3643,ES0164180012,2021-10-15,240,V,12.72,2.93,6.1
AE_3643_798,AE_3643,ES0164180012,2021-12-07,41,C,12.78,0.50,1.13
AE_3643_798,AE_3643,ES0164180012,2022-11-07,70,V,10.62,0.85,1.85
AE_3643_798,AE_3643,ES0164180012,2023-01-03,478,V,11.50,5.83,12.05
AE_3643_798,AE_3643,ES0164180012,2024-02-07,51,V,11.12,0.62,1.38
AE_3643_798,AE_3643,ES0164180012,2024-06-07,32,C,13.10,0.39,0.9
AE_5269_597,AE_5269,ES0164180012,2021-04-15,445,C,15.12,5.43,11.23
AE_5269_597,AE_5269,ES0164180012,2021-10-07,111,C,17.46,1.35,2.88
AE_5269_597,AE_5269,ES0164180012,2021-10-15,280,C,12.72,3.42,7.1
AE_5269_597,AE_5269,ES0164180012,2022-04-07,78,C,12.50,0.95,2.05
AE_5269_597,AE_5269,ES0164180012,2022-11-07,162,C,10.62,1.98,4.15
AE_5269_597,AE_5269,ES0164180012,2023-08-07,171,V,11.32,2.09,4.38
AE_5269_597,AE_5269,ES0164180012,2023-09-07,188,V,10.48,2.29,4.8
AE_5269_597,AE_5269,ES0164180012,2023-12-07,150,V,12.06,1.83,3.85
AE_5269_597,AE_5269,ES0164180012,2024-01-03,633,V,11.74,7.72,15.93
AE_5269_597,AE_5269,ES0164180012,2024-03-07,103,C,11.16,1.26,2.68
AE_5269_597,AE_5269,ES0164180012,2024-05-07,109,C,11.90,1.33,2.83
AE_1312_479,AE_1312,ES0164180012,2021-04-15,352,V,15.12,4.29,8.9
AE_1312_479,AE_1312,ES0164180012,2021-05-07,55,C,14.90,0.67,1.48
AE_1312_479,AE_1312,ES0164180012,2021-07-07,57,V,16.12,0.70,1.53
AE_1312_479,AE_1312,ES0164180012,2022-09-07,166,C,11.76,2.03,4.25
AE_1312_479,AE_1312,ES0164180012,2023-02-07,201,C,12.16,2.45,5.13
AE_1312_479,AE_1312,ES0164180012,2023-12-07,221,V,12.06,2.70,5.63
AE_1312_479,AE_1312,ES0164180012,2024-01-15,239,V,11.30,2.92,6.08
AE_1312_479,AE_1312,ES0164180012,2024-04-15,368,C,11.90,4.49,9.3
AE_1312_479,AE_1312,ES0164180012,2024-05-07,64,V,11.90,0.78,1.7
AE_1312_479,AE_1312,ES0164180012,2024-06-07,123,V,13.10,1.50,3.18
AE_1312_479,AE_1312,ES0164180012,2024-07-15,348,V,13.30,4.25,8.8
AE_1312_479,AE_1312,ES0164180012,2024-11-07,79,V,12.25,0.96,2.08
AE_2643_604,AE_2643,ES0164180012,2021-01-15,266,V,14.64,3.25,6.75
AE_2643_604,AE_2643,ES0164180012,2023-01-03,660,V,11.50,8.05,16.6
AE_2643_604,AE_2643,ES0164180012,2023-02-07,90,C,12.16,1.10,2.35
AE_2643_604,AE_2643,ES0164180012,2023-09-07,109,C,10.48,1.33,2.83
AE_2643_604,AE_2643,ES0164180012,2023-11-07,106,C,10.84,1.29,2.75
AE_2643_604,AE_2643,ES0164180012,2024-03-07,43,V,11.16,0.52,1.18
AE_2643_604,AE_2643,ES0164180012,2024-11-07,111,C,12.25,1.35,2.88
AE_2459_865,AE_2459,ES0164180012,2021-05-07,96,C,14.90,1.17,2.5
AE_2459_865,AE_2459,ES0164180012,2021-12-07,117,C,12.78,1.43,3.03
AE_2459_865,AE_2459,ES0164180012,2022-03-07,43,V,11.60,0.52,1.18
AE_2459_865,AE_2459,ES0164180012,2022-10-07,41,V,11.30,0.50,1.13
AE_2459_865,AE_2459,ES0164180012,2022-11-07,93,V,10.62,1.13,2.43
AE_2459_865,AE_2459,ES0164180012,2024-01-03,459,C,11.74,5.60,11.58
AE_1725_464,AE_1725,ES0164180012,2021-06-07,153,C,15.96,1.87,3.93
AE_1725_464,AE_1725,ES0164180012,2021-09-07,56,V,16.42,0.68,1.5
AE_1725_464,AE_1725,ES0164180012,2022-07-07,180,C,12.74,2.20,4.6
AE_1725_464,AE_1725,ES0164180012,2022-12-07,119,V,11.00,1.45,3.08
AE_1725_464,AE_1725,ES0164180012,2023-09-07,56,C,10.48,0.68,1.5
AE_1725_464,AE_1725,ES0164180012,2024-01-03,537,V,11.74,6.55,13.53
AE_1725_464,AE_1725,ES0164180012,2024-04-15,249,V,11.90,3.04,6.33
AE_1725_464,AE_1725,ES0164180012,2024-10-07,57,C,12.40,0.70,1.53
AE_1725_464,AE_1725,ES0164180012,2024-11-07,36,C,12.25,0.44,1
AE_1019_445,AE_1019,ES0164180012,2022-04-07,125,C,12.50,1.53,3.23
AE_1019_445,AE_1019,ES0164180012,2023-02-07,172,V,12.16,2.10,4.4
AE_1019_445,AE_1019,ES0164180012,2023-07-07,70,V,11.54,0.85,1.85
AE_1019_445,AE_1019,ES0164180012,2023-11-07,134,V,10.84,1.63,3.45
AE_1019_445,AE_1019,ES0164180012,2024-10-15,277,V,12.35,3.38,7.03
AE_4841_189,AE_4841,ES0164180012,2021-06-07,247,C,15.96,3.01,6.28
AE_4841_189,AE_4841,ES0164180012,2021-07-07,190,V,16.12,2.32,4.85
AE_4841_189,AE_4841,ES0164180012,2021-09-07,101,V,16.42,1.23,2.63
AE_4841_189,AE_4841,ES0164180012,2021-10-07,97,V,17.46,1.18,2.53
AE_4841_189,AE_4841,ES0164180012,2021-12-07,93,C,12.78,1.13,2.43
AE_4841_189,AE_4841,ES0164180012,2022-01-03,798,C,13.10,9.74,20.05
AE_4841_189,AE_4841,ES0164180012,2022-03-07,96,C,11.60,1.17,2.5
AE_4841_189,AE_4841,ES0164180012,2023-07-07,298,V,11.54,3.64,7.55
AE_4841_189,AE_4841,ES0164180012,2023-09-07,121,V,10.48,1.48,3.13
AE_4841_189,AE_4841,ES0164180012,2024-04-15,405,C,11.90,4.94,10.23
AE_4841_189,AE_4841,ES0164180012,2024-05-07,132,V,11.90,1.61,3.4
AE_4841_189,AE_4841,ES0164180012,2024-10-07,95,V,12.40,1.16,2.48
AE_9197_304,AE_9197,ES0164180012,2021-12-07,107,C,12.78,1.31,2.78
AE_9197_304,AE_9197,ES0164180012,2022-01-03,425,C,13.10,5.19,10.73
AE_9197_304,AE_9197,ES0164180012,2022-01-07,62,C,13.18,0.76,1.65
AE_9197_304,AE_9197,ES0164180012,2022-06-07,212,C,13.08,2.59,5.4
AE_9197_304,AE_9197,ES0164180012,2022-07-07,233,C,12.74,2.84,5.93
AE_9197_304,AE_9197,ES0164180012,2022-07-15,256,C,12.58,3.12,6.5
AE_9197_304,AE_9197,ES0164180012,2022-11-07,169,V,10.62,2.06,4.33
AE_9197_304,AE_9197,ES0164180012,2023-07-07,106,C,11.54,1.29,2.75
AE_9197_304,AE_9197,ES0164180012,2023-09-07,110,V,10.48,1.34,2.85
AE_9197_304,AE_9197,ES0164180012,2024-03-07,185,V,11.16,2.26,4.73
AE_9197_304,AE_9197,ES0164180012,2024-08-07,172,V,12.95,2.10,4.4
AE_9197_304,AE_9197,ES0164180012,2024-10-07,137,V,12.40,1.67,3.53
AE_5405_899,AE_5405,ES0164180012,2021-06-07,113,C,15.96,1.38,2.93
AE_5405_899,AE_5405,ES0164180012,2021-10-07,107,C,17.46,1.31,2.78
AE_5405_899,AE_5405,ES0164180012,2022-02-07,131,C,12.50,1.60,3.38
AE_5405_899,AE_5405,ES0164180012,2022-07-07,159,V,12.74,1.94,4.08
AE_5405_899,AE_5405,ES0164180012,2023-02-07,144,C,12.16,1.76,3.7
AE_5405_899,AE_5405,ES0164180012,2023-11-07,157,C,10.84,1.92,4.03
AE_5405_899,AE_5405,ES0164180012,2023-12-07,76,V,12.06,0.93,2
AE_4237_240,AE_4237,ES0164180012,2021-01-07,30,C,14.82,0.37,0.85
AE_4237_240,AE_4237,ES0164180012,2021-10-15,218,V,12.72,2.66,5.55
AE_4237_240,AE_4237,ES0164180012,2021-12-07,25,C,12.78,0.31,0.73
AE_4237_240,AE_4237,ES0164180012,2022-01-07,68,V,13.18,0.83,1.8
AE_4237_240,AE_4237,ES0164180012,2022-04-07,31,V,12.50,0.38,0.88
AE_4237_240,AE_4237,ES0164180012,2022-06-07,52,V,13.08,0.63,1.4
AE_4237_240,AE_4237,ES0164180012,2022-11-07,56,C,10.62,0.68,1.5
AE_4237_240,AE_4237,ES0164180012,2023-09-07,45,C,10.48,0.55,1.23
AE_4237_240,AE_4237,ES0164180012,2024-01-03,295,C,11.74,3.60,7.48
AE_4237_240,AE_4237,ES0164180012,2024-04-15,229,V,11.90,2.79,5.83
AE_4237_240,AE_4237,ES0164180012,2024-11-07,86,V,12.25,1.05,2.25
AE_3643_465,AE_3643,ES0164180012,2021-07-07,146,C,16.12,1.78,3.75
AE_3643_465,AE_3643,ES0164180012,2021-10-15,193,C,12.72,2.35,4.93
AE_3643_465,AE_3643,ES0164180012,2021-12-07,72,C,12.78,0.88,1.9
AE_3643_465,AE_3643,ES0164180012,2022-06-07,112,V,13.08,1.37,2.9
AE_3643_465,AE_3643,ES0164180012,2023-06-07,158,C,11.76,1.93,4.05
AE_3643_465,AE_3643,ES0164180012,2023-09-07,115,C,10.48,1.40,2.98
AE_3643_965,AE_3643,ES0164180012,2021-04-15,131,V,15.12,1.60,3.38
AE_3643_965,AE_3643,ES0164180012,2021-09-07,95,C,16.42,1.16,2.48
AE_3643_965,AE_3643,ES0164180012,2021-12-07,81,V,12.78,0.99,2.13
AE_3643_965,AE_3643,ES0164180012,2022-02-07,86,V,12.50,1.05,2.25
AE_3643_965,AE_3643,ES0164180012,2024-01-03,286,C,11.74,3.49,7.25
AE_3643_965,AE_3643,ES0164180012,2024-04-15,241,V,11.90,2.94,6.13
AE_3643_965,AE_3643,ES0164180012,2024-05-07,82,V,11.90,1.00,2.15
AE_3643_965,AE_3643,ES0164180012,2024-10-15,152,V,12.35,1.85,3.9
AE_4237_262,AE_4237,ES0164180012,2022-02-07,60,V,12.50,0.73,1.6
AE_4237_262,AE_4237,ES0164180012,2022-06-07,98,C,13.08,1.20,2.55
AE_4237_262,AE_4237,ES0164180012,2023-03-07,144,V,12.30,1.76,3.7
AE_4237_262,AE_4237,ES0164180012,2024-01-03,496,V,11.74,6.05,12.5
AE_4237_262,AE_4237,ES0164180012,2024-06-07,113,C,13.10,1.38,2.93
AE_4237_262,AE_4237,ES0164180012,2024-11-07,122,V,12.25,1.49,3.15
AE_4237_719,AE_4237,ES0164180012,2022-03-07,109,V,11.60,1.33,2.83
AE_4237_719,AE_4237,ES0164180012,2022-07-15,226,C,12.58,2.76,5.75
AE_4237_719,AE_4237,ES0164180012,2023-08-07,104,V,11.32,1.27,2.7
AE_4237_719,AE_4237,ES0164180012,2023-09-07,124,C,10.48,1.51,3.2
AE_4237_719,AE_4237,ES0164180012,2024-01-15,286,C,11.30,3.49,7.25
AE_1039_681,AE_1039,ES0173093024,2021-10-15,237,C,17.95,2.89,6.03
AE_1039_681,AE_1039,ES0173093024,2022-01-07,133,C,17.96,1.62,3.43
AE_1039_681,AE_1039,ES0173093024,2022-10-07,70,C,15.56,0.85,1.85
AE_1039_681,AE_1039,ES0173093024,2023-01-03,677,C,16.53,8.26,17.03
AE_1039_681,AE_1039,ES0173093024,2023-07-07,93,C,15.03,1.13,2.43
AE_1039_681,AE_1039,ES0173093024,2023-08-07,319,C,15.02,3.89,8.08
AE_1039_681,AE_1039,ES0173093024,2023-09-07,105,V,14.85,1.28,2.73
AE_1039_681,AE_1039,ES0173093024,2023-12-07,238,C,15.41,2.90,6.05
AE_1039_681,AE_1039,ES0173093024,2024-02-07,146,V,14.86,1.78,3.75
AE_1039_681,AE_1039,ES0173093024,2024-10-07,350,V,17.09,4.27,8.85
AE_2208_717,AE_2208,ES0173093024,2021-01-15,222,C,16.31,2.71,5.65
AE_2208_717,AE_2208,ES0173093024,2021-04-15,336,C,14.99,4.10,8.5
AE_2208_717,AE_2208,ES0173093024,2021-06-07,103,C,16.59,1.26,2.68
AE_2208_717,AE_2208,ES0173093024,2021-07-15,348,V,15.88,4.25,8.8
AE_2208_717,AE_2208,ES0173093024,2022-01-07,163,V,17.96,1.99,4.18
AE_2208_717,AE_2208,ES0173093024,2024-01-15,216,V,15.21,2.64,5.5
AE_2208_717,AE_2208,ES0173093024,2024-03-07,175,V,15.25,2.14,4.48
AE_2208_717,AE_2208,ES0173093024,2024-06-07,53,C,16.98,0.65,1.43
AE_7042_886,AE_7042,ES0173093024,2021-12-07,70,C,18.91,0.85,1.85
AE_7042_886,AE_7042,ES0173093024,2022-10-07,146,V,15.56,1.78,3.75
AE_7042_886,AE_7042,ES0173093024,2023-06-07,66,C,16.29,0.81,1.75
AE_7042_886,AE_7042,ES0173093024,2024-01-03,428,C,14.65,5.22,10.8
AE_7042_886,AE_7042,ES0173093024,2024-04-15,325,V,15.77,3.97,8.23
AE_7042_886,AE_7042,ES0173093024,2024-07-15,222,C,16.46,2.71,5.65
AE_1082_180,AE_1082,ES0173093024,2021-07-07,94,C,15.63,1.15,2.45
AE_1082_180,AE_1082,ES0173093024,2022-07-07,59,C,18.23,0.72,1.58
AE_1082_180,AE_1082,ES0173093024,2022-11-07,184,V,16.37,2.24,4.7
AE_1082_180,AE_1082,ES0173093024,2023-03-07,130,V,15.58,1.59,3.35
AE_1082_180,AE_1082,ES0173093024,2023-09-07,173,C,14.85,2.11,4.43
AE_1082_180,AE_1082,ES0173093024,2023-11-07,114,V,14.98,1.39,2.95
AE_1082_180,AE_1082,ES0173093024,2024-03-07,54,V,15.25,0.66,1.45
AE_6842_345,AE_6842,ES0173093024,2021-04-15,315,C,14.99,3.84,7.98
AE_6842_345,AE_6842,ES0173093024,2021-07-07,137,V,15.63,1.67,3.53
AE_6842_345,AE_6842,ES0173093024,2022-03-07,150,C,17.31,1.83,3.85
AE_6842_345,AE_6842,ES0173093024,2022-10-07,92,V,15.56,1.12,2.4
AE_6842_345,AE_6842,ES0173093024,2023-07-07,154,V,15.03,1.88,3.95
AE_6842_345,AE_6842,ES0173093024,2024-04-15,410,V,15.77,5.00,10.35
AE_6842_345,AE_6842,ES0173093024,2024-08-07,131,C,16.08,1.60,3.38
AE_1517_549,AE_1517,ES0173093024,2024-08-07,61,C,16.08,0.74,1.63
AE_4894_126,AE_4894,ES0173093024,2021-01-07,87,C,16.50,1.06,2.28
AE_4894_126,AE_4894,ES0173093024,2021-07-07,117,C,15.63,1.43,3.03
AE_4894_126,AE_4894,ES0173093024,2022-01-07,77,C,17.96,0.94,2.03
AE_4894_126,AE_4894,ES0173093024,2022-03-07,109,V,17.31,1.33,2.83
AE_4894_126,AE_4894,ES0173093024,2022-07-07,38,V,18.23,0.46,1.05
AE_4894_126,AE_4894,ES0173093024,2022-07-15,195,V,17.94,2.38,4.98
AE_4894_126,AE_4894,ES0173093024,2022-11-07,102,V,16.37,1.24,2.65
AE_4894_126,AE_4894,ES0173093024,2023-08-07,55,C,15.02,0.67,1.48
AE_4894_126,AE_4894,ES0173093024,2023-11-07,78,C,14.98,0.95,2.05
AE_4894_126,AE_4894,ES0173093024,2024-01-03,317,V,14.65,3.87,8.03
AE_4894_126,AE_4894,ES0173093024,2024-04-15,163,V,15.77,1.99,4.18
AE_4894_126,AE_4894,ES0173093024,2024-07-15,98,V,16.46,1.20,2.55
AE_3452_351,AE_3452,ES0173093024,2021-01-15,356,V,16.31,4.34,9
AE_3452_351,AE_3452,ES0173093024,2021-04-07,50,V,14.80,0.61,1.35
AE_3452_351,AE_3452,ES0173093024,2021-07-07,61,V,15.63,0.74,1.63
AE_3452_351,AE_3452,ES0173093024,2021-10-07,104,C,17.76,1.27,2.7
AE_3452_351,AE_3452,ES0173093024,2022-06-07,38,C,19.03,0.46,1.05
AE_3452_351,AE_3452,ES0173093024,2022-12-07,129,C,17.13,1.57,3.33
AE_3452_351,AE_3452,ES0173093024,2023-12-07,43,V,15.41,0.52,1.18
AE_3452_351,AE_3452,ES0173093024,2024-01-03,441,V,14.65,5.38,11.13
AE_3452_351,AE_3452,ES0173093024,2024-01-15,188,V,15.21,2.29,4.8
AE_3452_351,AE_3452,ES0173093024,2024-11-07,30,C,16.33,0.37,0.85
AE_3643_798,AE_3643,ES0173093024,2021-01-15,259,C,16.31,3.16,6.58
AE_3643_798,AE_3643,ES0173093024,2021-06-07,45,C,16.59,0.55,1.23
AE_3643_798,AE_3643,ES0173093024,2022-02-07,139,V,17.49,1.70,3.58
AE_3643_798,AE_3643,ES0173093024,2022-07-07,126,V,18.23,1.54,3.25
AE_3643_798,AE_3643,ES0173093024,2023-09-07,76,C,14.85,0.93,2
AE_3643_798,AE_3643,ES0173093024,2024-01-03,432,V,14.65,5.27,10.9
AE_5269_597,AE_5269,ES0173093024,2021-01-07,171,C,16.50,2.09,4.38
AE_5269_597,AE_5269,ES0173093024,2021-09-07,75,V,17.17,0.92,1.98
AE_5269_597,AE_5269,ES0173093024,2021-10-07,90,V,17.76,1.10,2.35
AE_5269_597,AE_5269,ES0173093024,2022-01-03,430,V,19.03,5.25,10.85
AE_5269_597,AE_5269,ES0173093024,2022-09-07,103,V,18.30,1.26,2.68
AE_5269_597,AE_5269,ES0173093024,2022-11-07,36,V,16.37,0.44,1
AE_5269_597,AE_5269,ES0173093024,2023-01-03,437,C,16.53,5.33,11.03
AE_5269_597,AE_5269,ES0173093024,2023-03-07,127,V,15.58,1.55,3.28
AE_5269_597,AE_5269,ES0173093024,2023-07-07,146,C,15.03,1.78,3.75
AE_5269_597,AE_5269,ES0173093024,2023-11-07,96,V,14.98,1.17,2.5
AE_5269_597,AE_5269,ES0173093024,2024-01-15,257,C,15.21,3.14,6.53
